src,dst,split,class
data\cleaned\Tomato_healthy\7a73a7f9-27e3-4898-be48-97ddcaa094a4___GH_HL Leaf 381.JPG,data\processed\train\Tomato_healthy\7a73a7f9-27e3-4898-be48-97ddcaa094a4___GH_HL Leaf 381.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8cbf5a0d-8937-4f72-adf0-294fb7c947c1___RS_HL 0128.JPG,data\processed\train\Tomato_healthy\8cbf5a0d-8937-4f72-adf0-294fb7c947c1___RS_HL 0128.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG,data\processed\train\Tomato_healthy\7b651761-da31-437a-be17-6e49912f622a___RS_HL 9703.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8d78a34f-1777-4bd8-a925-795c57c11787___GH_HL Leaf 429.1.JPG,data\processed\train\Tomato_healthy\8d78a34f-1777-4bd8-a925-795c57c11787___GH_HL Leaf 429.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8accf0ce-a43d-449c-86fb-e327fb6ab2c9___GH_HL Leaf 241.JPG,data\processed\train\Tomato_healthy\8accf0ce-a43d-449c-86fb-e327fb6ab2c9___GH_HL Leaf 241.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8d4a3b2d-bcef-4861-a0a0-c3cb0a1990ce___GH_HL Leaf 204.JPG,data\processed\train\Tomato_healthy\8d4a3b2d-bcef-4861-a0a0-c3cb0a1990ce___GH_HL Leaf 204.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8e19f6ec-51c4-496a-9970-746085371064___RS_HL 9829.JPG,data\processed\train\Tomato_healthy\8e19f6ec-51c4-496a-9970-746085371064___RS_HL 9829.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8a9afef1-d6fb-4ea5-a386-2236521b2a32___GH_HL Leaf 234.JPG,data\processed\train\Tomato_healthy\8a9afef1-d6fb-4ea5-a386-2236521b2a32___GH_HL Leaf 234.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8e152ac8-9de2-4f59-a527-bf86d400f184___GH_HL Leaf 482.JPG,data\processed\train\Tomato_healthy\8e152ac8-9de2-4f59-a527-bf86d400f184___GH_HL Leaf 482.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8d3c1a28-27a6-4376-9390-2372dadb7264___GH_HL Leaf 395.JPG,data\processed\train\Tomato_healthy\8d3c1a28-27a6-4376-9390-2372dadb7264___GH_HL Leaf 395.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7f80c0af-c88f-40ec-be87-14d7595248d8___RS_HL 9721.JPG,data\processed\train\Tomato_healthy\7f80c0af-c88f-40ec-be87-14d7595248d8___RS_HL 9721.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7d76aa96-b29e-4a60-a3e7-bd489f5a79b2___GH_HL Leaf 176.3.JPG,data\processed\train\Tomato_healthy\7d76aa96-b29e-4a60-a3e7-bd489f5a79b2___GH_HL Leaf 176.3.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8d39c92d-db17-4a32-a350-1fa670fe2268___GH_HL Leaf 224.JPG,data\processed\train\Tomato_healthy\8d39c92d-db17-4a32-a350-1fa670fe2268___GH_HL Leaf 224.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9a3e2912-5d94-4eb0-9bb2-4035eaf4c884___RS_HL 0102.JPG,data\processed\train\Tomato_healthy\9a3e2912-5d94-4eb0-9bb2-4035eaf4c884___RS_HL 0102.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9a97f632-a6a4-4a7e-9a82-90167fdf8fff___GH_HL Leaf 181.JPG,data\processed\train\Tomato_healthy\9a97f632-a6a4-4a7e-9a82-90167fdf8fff___GH_HL Leaf 181.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8db2e3c6-c5d9-41ec-9977-7b1a71964f24___GH_HL Leaf 501.2.JPG,data\processed\train\Tomato_healthy\8db2e3c6-c5d9-41ec-9977-7b1a71964f24___GH_HL Leaf 501.2.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7c879fc2-09b8-47ab-af57-2508cc854861___GH_HL Leaf 380.JPG,data\processed\train\Tomato_healthy\7c879fc2-09b8-47ab-af57-2508cc854861___GH_HL Leaf 380.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7e37d8c3-2f62-4a95-b430-34746cb25776___RS_HL 0188.JPG,data\processed\train\Tomato_healthy\7e37d8c3-2f62-4a95-b430-34746cb25776___RS_HL 0188.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG,data\processed\train\Tomato_healthy\7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7d3cd4c9-2c10-422d-a5f2-474c5569649d___RS_HL 9686.JPG,data\processed\train\Tomato_healthy\7d3cd4c9-2c10-422d-a5f2-474c5569649d___RS_HL 9686.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\9aeac2ec-83f4-4348-bc26-8f55b8eb6c52___RS_HL 9817.JPG,data\processed\train\Tomato_healthy\9aeac2ec-83f4-4348-bc26-8f55b8eb6c52___RS_HL 9817.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\7beda862-3964-4839-9d08-b9b3fa27b028___RS_HL 9952.JPG,data\processed\train\Tomato_healthy\7beda862-3964-4839-9d08-b9b3fa27b028___RS_HL 9952.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8a5ed87d-5122-4aaf-8e39-9a3433c5f76c___RS_HL 0524.JPG,data\processed\train\Tomato_healthy\8a5ed87d-5122-4aaf-8e39-9a3433c5f76c___RS_HL 0524.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8ee7fa28-296c-4cf0-970b-d2015b1b75e8___GH_HL Leaf 327.JPG,data\processed\train\Tomato_healthy\8ee7fa28-296c-4cf0-970b-d2015b1b75e8___GH_HL Leaf 327.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8a4cf703-385a-4c50-9ce2-a751ae6334e1___RS_HL 9963.JPG,data\processed\train\Tomato_healthy\8a4cf703-385a-4c50-9ce2-a751ae6334e1___RS_HL 9963.JPG,train,Tomato_healthy
data\cleaned\Tomato_healthy\8cc11f24-0b79-4eda-8a09-9c776e0a9c1e___RS_HL 9728.JPG,data\processed\val\Tomato_healthy\8cc11f24-0b79-4eda-8a09-9c776e0a9c1e___RS_HL 9728.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\7af927ee-8940-49bf-bcb3-78ec3fcc40f3___RS_HL 9626.JPG,data\processed\val\Tomato_healthy\7af927ee-8940-49bf-bcb3-78ec3fcc40f3___RS_HL 9626.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\9b0e031b-27c2-4c62-8923-ccc3ce5a4048___GH_HL Leaf 401.1.JPG,data\processed\val\Tomato_healthy\9b0e031b-27c2-4c62-8923-ccc3ce5a4048___GH_HL Leaf 401.1.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8cc9bd20-8bc9-49c2-bef6-5d43644e7216___GH_HL Leaf 459.JPG,data\processed\val\Tomato_healthy\8cc9bd20-8bc9-49c2-bef6-5d43644e7216___GH_HL Leaf 459.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8c43c178-69de-4e23-a075-1f0bdbf586db___RS_HL 0637.JPG,data\processed\val\Tomato_healthy\8c43c178-69de-4e23-a075-1f0bdbf586db___RS_HL 0637.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,data\processed\val\Tomato_healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG,data\processed\val\Tomato_healthy\7f7b6cff-3d29-45ad-a0df-56f568289be9___GH_HL Leaf 506.1.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG,data\processed\val\Tomato_healthy\7a5fe2a0-ac85-4a37-b0f6-8cfc8fb21c9c___RS_HL 9865.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\9b5c0a85-5a16-4589-ae76-ef4247e78663___RS_HL 0281.JPG,data\processed\val\Tomato_healthy\9b5c0a85-5a16-4589-ae76-ef4247e78663___RS_HL 0281.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190.JPG,data\processed\val\Tomato_healthy\8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\7b93db88-7c70-444a-9096-1812426217f7___RS_HL 0167.JPG,data\processed\val\Tomato_healthy\7b93db88-7c70-444a-9096-1812426217f7___RS_HL 0167.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8eb8512f-fbbe-4415-832a-52e58e3cde9e___RS_HL 0003.JPG,data\processed\val\Tomato_healthy\8eb8512f-fbbe-4415-832a-52e58e3cde9e___RS_HL 0003.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,data\processed\val\Tomato_healthy\8ed42b66-acb0-42d9-a1d8-f624573e07d0___GH_HL Leaf 212.8.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG,data\processed\val\Tomato_healthy\7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG,val,Tomato_healthy
data\cleaned\Tomato_healthy\8e117b61-5360-49c8-aa55-4e90f8fae129___GH_HL Leaf 261.JPG,data\processed\test\Tomato_healthy\8e117b61-5360-49c8-aa55-4e90f8fae129___GH_HL Leaf 261.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8ccf22b2-53fe-4886-b88d-d65aa0cf7252___GH_HL Leaf 196.1.JPG,data\processed\test\Tomato_healthy\8ccf22b2-53fe-4886-b88d-d65aa0cf7252___GH_HL Leaf 196.1.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8db75488-efa8-48f9-bfe8-453b1b5a2b94___RS_HL 9706.JPG,data\processed\test\Tomato_healthy\8db75488-efa8-48f9-bfe8-453b1b5a2b94___RS_HL 9706.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\7acc2f36-b465-4131-9110-265965ccdb87___RS_HL 0150.JPG,data\processed\test\Tomato_healthy\7acc2f36-b465-4131-9110-265965ccdb87___RS_HL 0150.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\9b8f108a-010b-4b8b-98ea-b30cbf62b805___GH_HL Leaf 349.1.JPG,data\processed\test\Tomato_healthy\9b8f108a-010b-4b8b-98ea-b30cbf62b805___GH_HL Leaf 349.1.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8e6025ac-c6d3-412a-9fec-946247f6ca08___GH_HL Leaf 461.3.JPG,data\processed\test\Tomato_healthy\8e6025ac-c6d3-412a-9fec-946247f6ca08___GH_HL Leaf 461.3.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8ad09f74-a565-413a-bcf5-21cf58a4db3a___RS_HL 0173.JPG,data\processed\test\Tomato_healthy\8ad09f74-a565-413a-bcf5-21cf58a4db3a___RS_HL 0173.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,data\processed\test\Tomato_healthy\8a4dc6f9-2f54-4bdd-957f-d9fb709e1b26___GH_HL Leaf 302.1.JPG,test,Tomato_healthy
data\cleaned\Tomato_healthy\8f009cfa-d6f0-4e8b-8950-71638f04d2c1___RS_HL 0582.JPG,data\processed\test\Tomato_healthy\8f009cfa-d6f0-4e8b-8950-71638f04d2c1___RS_HL 0582.JPG,test,Tomato_healthy
